Flow ID, Source Port, Destination Port, Protocol, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags,Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,RST Flag Count,URG Flag Count,Down/Up Ratio, Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size, Fwd Header Length.1,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,Inbound, Label
172.16.0.5-192.168.50.1-900-27573-17,900,27573,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2,0,1000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-693-55528-17,693,55528,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,2.94E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-62667-17,900,62667,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,2.94E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-1407-17,900,1407,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,2.94E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-51324-17,900,51324,17,51,2,0,2944,0,1472,1472,1472,0,0,0,0,5.77E+07,39215.68627,51,0,51,51,51,51,0,51,51,0,0,0,0,0,0,-2,0,39215.68627,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-33946-17,900,33946,17,49,2,0,2944,0,1472,1472,1472,0,0,0,0,6.01E+07,40816.32653,49,0,49,49,49,49,0,49,49,0,0,0,0,0,0,-2,0,40816.32653,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-30240-17,900,30240,17,1,2,0,2848,0,1424,1424,1424,0,0,0,0,2.85E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1424,1424,1424,0,0,0,0,0,2136,1424,0,-2,2,2848,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-45487-17,900,45487,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2,0,1000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-31981-17,900,31981,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,2.94E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-12254-17,900,12254,17,1,2,0,2928,0,1464,1464,1464,0,0,0,0,2.93E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1464,1464,1464,0,0,0,0,0,2196,1464,0,-2,2,2928,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-38704-17,900,38704,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,2.94E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-19974-17,900,19974,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,2.94E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-30995-17,900,30995,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2,0,1000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-2564-17,900,2564,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2,0,1000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-7567-17,900,7567,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,2.94E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-24002-17,900,24002,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,2.94E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-33056-17,900,33056,17,69,2,0,2944,0,1472,1472,1472,0,0,0,0,4.27E+07,28985.50725,69,0,69,69,69,69,0,69,69,0,0,0,0,0,0,-2,0,28985.50725,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-14028-17,900,14028,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,2.94E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-55338-17,900,55338,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2,0,1000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-47804-17,900,47804,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2,0,1000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-11999-17,900,11999,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,2.94E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-22052-17,900,22052,17,64,2,0,2944,0,1472,1472,1472,0,0,0,0,4.60E+07,31250,64,0,64,64,64,64,0,64,64,0,0,0,0,0,0,-2,0,31250,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-29401-17,900,29401,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,2.94E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-19476-17,900,19476,17,1,2,0,2736,0,1368,1368,1368,0,0,0,0,2.74E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1368,1368,1368,0,0,0,0,0,2052,1368,0,-2,2,2736,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-18081-17,900,18081,17,1,2,0,2848,0,1424,1424,1424,0,0,0,0,2.85E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1424,1424,1424,0,0,0,0,0,2136,1424,0,-2,2,2848,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-53491-17,900,53491,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,2.94E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-22866-17,900,22866,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2,0,1000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-26841-17,900,26841,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,2.94E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-17758-17,900,17758,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2,0,1000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-5487-17,900,5487,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,2.94E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-60331-17,900,60331,17,1,2,0,2928,0,1464,1464,1464,0,0,0,0,2.93E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1464,1464,1464,0,0,0,0,0,2196,1464,0,-2,2,2928,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-39282-17,900,39282,17,1,2,0,2928,0,1464,1464,1464,0,0,0,0,2.93E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1464,1464,1464,0,0,0,0,0,2196,1464,0,-2,2,2928,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-43622-17,900,43622,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,2.94E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-53291-17,900,53291,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,2.94E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-694-38510-17,694,38510,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2,0,1000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-64013-17,900,64013,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,2.94E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-40129-17,900,40129,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,2.94E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-60857-17,900,60857,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,2.94E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-10373-17,900,10373,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,2.94E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-38609-17,900,38609,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,2.94E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-667-17,900,667,17,1,2,0,2848,0,1424,1424,1424,0,0,0,0,2.85E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1424,1424,1424,0,0,0,0,0,2136,1424,0,-2,2,2848,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-30790-17,900,30790,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2,0,1000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-58288-17,900,58288,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,2.94E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-2369-17,900,2369,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,2.94E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-1783-17,900,1783,17,2,2,0,2848,0,1424,1424,1424,0,0,0,0,1.42E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2,0,1000000,0,1424,1424,1424,0,0,0,0,0,2136,1424,0,-2,2,2848,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-11509-17,900,11509,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,2.94E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-52764-17,900,52764,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,2.94E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-56595-17,900,56595,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,2.94E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-23029-17,900,23029,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,2.94E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-55698-17,900,55698,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,2.94E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-34991-17,900,34991,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,2.94E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-51845-17,900,51845,17,33,2,0,2944,0,1472,1472,1472,0,0,0,0,8.92E+07,60606.06061,33,0,33,33,33,33,0,33,33,0,0,0,0,0,0,-2,0,60606.06061,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-25053-17,900,25053,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,2.94E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-50945-17,900,50945,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,2.94E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-21551-17,900,21551,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2,0,1000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-14776-17,900,14776,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,2.94E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-16983-17,900,16983,17,1,2,0,2848,0,1424,1424,1424,0,0,0,0,2.85E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1424,1424,1424,0,0,0,0,0,2136,1424,0,-2,2,2848,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-45873-17,900,45873,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2,0,1000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-13915-17,900,13915,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2,0,1000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-12447-17,900,12447,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,2.94E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-54139-17,900,54139,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,2.94E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-26024-17,900,26024,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,2.94E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-33023-17,900,33023,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2,0,1000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-53384-17,900,53384,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,2.94E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-23006-17,900,23006,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2,0,1000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-17136-17,900,17136,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,2.94E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-54575-17,900,54575,17,1,2,0,2848,0,1424,1424,1424,0,0,0,0,2.85E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1424,1424,1424,0,0,0,0,0,2136,1424,0,-2,2,2848,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-18084-17,900,18084,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2,0,1000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-6074-17,900,6074,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,2.94E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-11860-17,900,11860,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2,0,1000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-695-52035-17,695,52035,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,2.94E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-33711-17,900,33711,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,2.94E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-29630-17,900,29630,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,2.94E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
172.16.0.5-192.168.50.1-900-48776-17,900,48776,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,2.94E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2
