Flow ID, Source Port, Destination Port, Protocol, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance, RST Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Inbound, Label
172.16.0.5-192.168.50.1-867-54719-17,867,54719,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2125437950,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,-2125437950,2,2944,0,0,-1,-1,1,-1062718975,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-868-6277-17,868,6277,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2125437950,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,-2125437950,2,2944,0,0,-1,-1,1,-1062718975,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-869-1880-17,869,1880,17,1,2,0,2570,0,1285,1285,1285,0,0,0,0,2.57E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2125437950,0,2000000,0,1285,1285,1285,0,0,0,0,0,0,0,1927.5,1285,0,-2125437950,2,2570,0,0,-1,-1,1,-1062718975,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-870-57701-17,870,57701,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2125437950,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,-2125437950,2,2944,0,0,-1,-1,1,-1062718975,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-871-52197-17,871,52197,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2125437950,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,-2125437950,2,2944,0,0,-1,-1,1,-1062718975,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-872-53908-17,872,53908,17,2,2,0,2720,0,1360,1360,1360,0,0,0,0,1.36E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2125437950,0,1000000,0,1360,1360,1360,0,0,0,0,0,0,0,2040,1360,0,-2125437950,2,2720,0,0,-1,-1,1,-1062718975,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-873-346-17,873,346,17,2,2,0,2864,0,1432,1432,1432,0,0,0,0,1.43E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2125437950,0,1000000,0,1432,1432,1432,0,0,0,0,0,0,0,2148,1432,0,-2125437950,2,2864,0,0,-1,-1,1,-1062718975,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-874-10843-17,874,10843,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2125437950,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,-2125437950,2,2944,0,0,-1,-1,1,-1062718975,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-875-54804-17,875,54804,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2125437950,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,-2125437950,2,2944,0,0,-1,-1,1,-1062718975,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-672-50193-17,672,50193,17,1,2,0,2678,0,1339,1339,1339,0,0,0,0,2.68E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2125437950,0,2000000,0,1339,1339,1339,0,0,0,0,0,0,0,2008.5,1339,0,-2125437950,2,2678,0,0,-1,-1,1,-1062718975,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-876-23166-17,876,23166,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2125437950,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,-2125437950,2,2944,0,0,-1,-1,1,-1062718975,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-877-52904-17,877,52904,17,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,-2125437950,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,-2125437950,2,2944,0,0,-1,-1,1,-1062718975,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-672-62612-17,672,62612,17,2,2,0,2796,0,1398,1398,1398,0,0,0,0,1.40E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,1000000,0,1398,1398,1398,0,0,0,0,0,0,0,2097,1398,0,0,2,2796,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-878-6660-17,878,6660,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-672-29641-17,672,29641,17,1,2,0,2610,0,1305,1305,1305,0,0,0,0,2.61E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,2000000,0,1305,1305,1305,0,0,0,0,0,0,0,1957.5,1305,0,0,2,2610,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-672-29386-17,672,29386,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-879-59839-17,879,59839,17,2,2,0,2928,0,1464,1464,1464,0,0,0,0,1.46E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,1000000,0,1464,1464,1464,0,0,0,0,0,0,0,2196,1464,0,0,2,2928,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-880-20406-17,880,20406,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-881-62582-17,881,62582,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-672-1542-17,672,1542,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-882-6388-17,882,6388,17,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-883-4740-17,883,4740,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-884-63937-17,884,63937,17,3,2,0,2896,0,1448,1448,1448,0,0,0,0,9.65E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,666666.6667,0,1448,1448,1448,0,0,0,0,0,0,0,2172,1448,0,0,2,2896,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-885-3927-17,885,3927,17,2,2,0,2848,0,1424,1424,1424,0,0,0,0,1.42E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,1000000,0,1424,1424,1424,0,0,0,0,0,0,0,2136,1424,0,0,2,2848,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-887-13022-17,887,13022,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,2.94E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,2000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-888-51131-17,888,51131,17,1,2,0,2758,0,1379,1379,1379,0,0,0,0,2.76E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,2000000,0,1379,1379,1379,0,0,0,0,0,0,0,2068.5,1379,0,0,2,2758,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-889-31449-17,889,31449,17,1,2,0,2758,0,1379,1379,1379,0,0,0,0,2.76E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,2000000,0,1379,1379,1379,0,0,0,0,0,0,0,2068.5,1379,0,0,2,2758,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-890-15381-17,890,15381,17,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-891-31507-17,891,31507,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-892-56640-17,892,56640,17,1,2,0,2940,0,1470,1470,1470,0,0,0,0,2.94E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,2000000,0,1470,1470,1470,0,0,0,0,0,0,0,2205,1470,0,0,2,2940,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-893-30511-17,893,30511,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-894-26327-17,894,26327,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-895-47621-17,895,47621,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-896-62320-17,896,62320,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-897-59907-17,897,59907,17,1,2,0,2766,0,1383,1383,1383,0,0,0,0,2.77E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,2000000,0,1383,1383,1383,0,0,0,0,0,0,0,2074.5,1383,0,0,2,2766,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-898-18110-17,898,18110,17,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-672-48939-17,672,48939,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-899-25751-17,899,25751,17,2,2,0,2928,0,1464,1464,1464,0,0,0,0,1.46E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,1000000,0,1464,1464,1464,0,0,0,0,0,0,0,2196,1464,0,0,2,2928,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-900-10782-17,900,10782,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-901-4028-17,901,4028,17,6,2,0,2736,0,1368,1368,1368,0,0,0,0,4.56E+08,333333.3333,6,0,6,6,6,6,0,6,6,0,0,0,0,0,0,0,0,333333.3333,0,1368,1368,1368,0,0,0,0,0,0,0,2052,1368,0,0,2,2736,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-902-36799-17,902,36799,17,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-903-5950-17,903,5950,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-904-47778-17,904,47778,17,2,2,0,2736,0,1368,1368,1368,0,0,0,0,1.37E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,1000000,0,1368,1368,1368,0,0,0,0,0,0,0,2052,1368,0,0,2,2736,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-905-30663-17,905,30663,17,1,2,0,2734,0,1367,1367,1367,0,0,0,0,2.73E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,2000000,0,1367,1367,1367,0,0,0,0,0,0,0,2050.5,1367,0,0,2,2734,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-906-21784-17,906,21784,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-907-15764-17,907,15764,17,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-908-19307-17,908,19307,17,2,2,0,2714,0,1357,1357,1357,0,0,0,0,1.36E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,1000000,0,1357,1357,1357,0,0,0,0,0,0,0,2035.5,1357,0,0,2,2714,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-909-4588-17,909,4588,17,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-910-4195-17,910,4195,17,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-911-17555-17,911,17555,17,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-912-27692-17,912,27692,17,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-913-49814-17,913,49814,17,2,2,0,2928,0,1464,1464,1464,0,0,0,0,1.46E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,1000000,0,1464,1464,1464,0,0,0,0,0,0,0,2196,1464,0,0,2,2928,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-914-64215-17,914,64215,17,1,2,0,2628,0,1314,1314,1314,0,0,0,0,2.63E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,2000000,0,1314,1314,1314,0,0,0,0,0,0,0,1971,1314,0,0,2,2628,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-672-43996-17,672,43996,17,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-915-24957-17,915,24957,17,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-916-876-17,916,876,17,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-917-21431-17,917,21431,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-918-44437-17,918,44437,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-919-46773-17,919,46773,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-920-42067-17,920,42067,17,2,2,0,2804,0,1402,1402,1402,0,0,0,0,1.40E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,1000000,0,1402,1402,1402,0,0,0,0,0,0,0,2103,1402,0,0,2,2804,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-921-25160-17,921,25160,17,1,2,0,2718,0,1359,1359,1359,0,0,0,0,2.72E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,2000000,0,1359,1359,1359,0,0,0,0,0,0,0,2038.5,1359,0,0,2,2718,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-922-18047-17,922,18047,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-923-32095-17,923,32095,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-924-48279-17,924,48279,17,1,2,0,2880,0,1440,1440,1440,0,0,0,0,2.88E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,2000000,0,1440,1440,1440,0,0,0,0,0,0,0,2160,1440,0,0,2,2880,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-925-34485-17,925,34485,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-926-8661-17,926,8661,17,1,2,0,2764,0,1382,1382,1382,0,0,0,0,2.76E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,2000000,0,1382,1382,1382,0,0,0,0,0,0,0,2073,1382,0,0,2,2764,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-927-11836-17,927,11836,17,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-928-7376-17,928,7376,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-929-35945-17,929,35945,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-930-47841-17,930,47841,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-931-5737-17,931,5737,17,1,2,0,2764,0,1382,1382,1382,0,0,0,0,2.76E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,2000000,0,1382,1382,1382,0,0,0,0,0,0,0,2073,1382,0,0,2,2764,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-932-1948-17,932,1948,17,2,2,0,2724,0,1362,1362,1362,0,0,0,0,1.36E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,1000000,0,1362,1362,1362,0,0,0,0,0,0,0,2043,1362,0,0,2,2724,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,4
