Flow ID, Source Port, Destination Port, Protocol, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance, SYN Flag Count, RST Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Inbound, Label
172.16.0.5-192.168.50.1-44252-22-6,22,44252,6,125859,1,2,0,0,0,0,0,0,0,0,0,0,23.83619765,62929.5,88992.92395,125857,2,0,0,0,0,0,2,2,0,2,2,0,32,64,7.945399217,15.89079843,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,235,259,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-15498-80-6,15498,80,6,5354045,12,9,1974,4290,521,0,164.5,243.5478299,1073,476.6666667,565.2572423,1169.956547,3.922268117,267702.25,1117079.959,5002128,2,351917,31992.45455,104991.4628,348549,2,5353892,669236.5,1755049.59,5002248,2,0,400,304,2.241296067,1.68097205,0,1073,284.7272727,425.0875744,180699.4459,0,0,1,0,0,0,298.2857143,164.5,476.6666667,400,12,1974,9,4290,65535,243,4,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-15532-80-6,15532,80,6,10341586,5,2,0,0,0,0,0,0,0,0,0,0,0.676878769,1723597.667,4221814.291,10341340,3,10341586,2585396.5,5170629.001,10341340,3,3,3,0,3,3,0,176,80,0.483484835,0.193393934,0,0,0,0,0,0,0,1,0,0,0,0,0,0,176,5,0,2,0,65535,28960,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-16307-80-6,16307,80,6,129,1,1,0,0,0,0,0,0,0,0,0,0,15503.87597,129,0,129,129,0,0,0,0,0,0,0,0,0,0,0,32,32,7751.937984,7751.937984,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,64,227,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-16307-80-6,80,16307,6,95,1,2,0,0,0,0,0,0,0,0,0,0,31578.94737,47.5,64.34671709,93,2,0,0,0,0,0,2,2,0,2,2,0,32,64,10526.31579,21052.63158,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,227,64,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-15498-80-6,80,15498,6,223,1,1,0,0,0,0,0,0,0,0,0,0,8968.609865,223,0,223,223,0,0,0,0,0,0,0,0,0,0,0,32,32,4484.304933,4484.304933,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,243,64,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-15498-80-6,15498,80,6,97,1,2,0,0,0,0,0,0,0,0,0,0,30927.83505,48.5,64.34671709,94,3,0,0,0,0,0,3,3,0,3,3,0,32,64,10309.27835,20618.5567,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,64,243,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-13927-80-6,13927,80,6,176,1,1,0,0,0,0,0,0,0,0,0,0,11363.63636,176,0,176,176,0,0,0,0,0,0,0,0,0,0,0,32,32,5681.818182,5681.818182,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,64,227,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-13927-80-6,80,13927,6,117,1,2,0,0,0,0,0,0,0,0,0,0,25641.02564,58.5,79.90306627,115,2,0,0,0,0,0,2,2,0,2,2,0,32,64,8547.008547,17094.01709,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,227,64,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-37587-80-6,80,37587,6,747701,9,12,4290,1786,1073,0,476.6666667,565.2572423,474,148.8333333,220.4659666,8126.242977,28.08609324,37385.05,106271.326,438688,2,556480,69560,154851.0773,439238,2,747698,67972.54545,138458.854,438688,2,0,312,392,12.0368971,16.04919614,0,1073,276.1818182,421.0768097,177305.6797,0,0,1,0,0,1,289.3333333,476.6666667,148.8333333,312,9,4290,12,1786,65535,64,4,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-31885-22-6,31885,22,6,489382,5,2,0,0,0,0,0,0,0,0,0,0,14.30375453,81563.66667,199708.0517,489216,1,489382,122345.5,244688.3333,489378,1,3,3,0,3,3,0,136,64,10.21696752,4.086787009,0,0,0,0,0,0,0,0,1,1,0,0,0,0,136,5,0,2,0,259,247,0,20,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-37587-80-6,37587,80,6,138,1,1,0,0,0,0,0,0,0,0,0,0,14492.75362,138,0,138,138,0,0,0,0,0,0,0,0,0,0,0,32,32,7246.376812,7246.376812,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,64,243,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-37587-80-6,80,37587,6,61,1,2,0,0,0,0,0,0,0,0,0,0,49180.32787,30.5,40.30508653,59,2,0,0,0,0,0,2,2,0,2,2,0,32,64,16393.44262,32786.88525,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,243,64,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-15532-80-6,15532,80,6,230,1,1,0,0,0,0,0,0,0,0,0,0,8695.652174,230,0,230,230,0,0,0,0,0,0,0,0,0,0,0,32,32,4347.826087,4347.826087,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,64,227,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-15532-80-6,80,15532,6,99,1,2,0,0,0,0,0,0,0,0,0,0,30303.0303,49.5,65.76093065,96,3,0,0,0,0,0,3,3,0,3,3,0,32,64,10101.0101,20202.0202,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,227,64,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-5123-5060-17,5123,5060,17,3,2,0,836,0,418,418,418,0,0,0,0,278666666.7,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,64,0,666666.6667,0,418,418,418,0,0,0,0,0,0,0,0,627,418,0,64,2,836,0,0,-1,-1,1,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-5060-5123-17,5123,5060,17,3,2,0,836,0,418,418,418,0,0,0,0,278666666.7,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,64,0,666666.6667,0,418,418,418,0,0,0,0,0,0,0,0,627,418,0,64,2,836,0,0,-1,-1,1,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-13202-80-6,13202,80,6,5006008,8,7,774,2146,387,0,96.75,179.1461893,1073,306.5714286,523.5703891,583.2991078,2.996399526,357572,1337600.5,5004926,1,1082,154.5714286,208.4305297,529,2,5005865,834310.8333,2043228.243,5005033,1,0,272,240,1.598079747,1.398319779,0,1073,182.5,371.4203369,137953.0667,0,0,1,0,0,0,194.6666667,96.75,306.5714286,272,8,774,7,2146,65535,235,2,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-13202-80-6,80,13202,6,213,1,1,0,0,0,0,0,0,0,0,0,0,9389.671362,213,0,213,213,0,0,0,0,0,0,0,0,0,0,0,32,32,4694.835681,4694.835681,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,235,64,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-13202-80-6,13202,80,6,99,1,2,0,0,0,0,0,0,0,0,0,0,30303.0303,49.5,65.76093065,96,3,0,0,0,0,0,3,3,0,3,3,0,32,64,10101.0101,20202.0202,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,64,235,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-47470-22-6,47470,22,6,4860981,20,27,1458,2834,440,0,72.9,129.3159737,976,104.962963,261.8356034,882.9493471,9.668830222,105673.5,302040.3959,1902792,1,4860142,255796.9474,524546.3082,2292419,2,4860810,186954.2308,390461.9703,1902792,1,0,656,880,4.114395839,5.554434383,0,976,89.41666667,212.3932356,45110.88652,0,0,1,0,0,1,91.31914894,72.9,104.962963,656,20,1458,27,2834,29200,235,14,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-33497-22-6,33497,22,6,3699889,21,24,1426,2834,440,0,67.9047619,126.747349,976,118.0833333,275.4697043,1151.385893,12.16252704,84088.38636,310418.82,2039498,1,3699889,184994.45,500855.0021,2270847,1,3511217,152661.6087,422904.128,2039498,1,0,688,784,5.675845951,6.486681087,0,976,92.60869565,216.2091044,46746.37681,0,0,1,0,0,1,94.66666667,67.9047619,118.0833333,688,21,1426,24,2834,29200,235,14,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-47470-22-6,22,47470,6,2367,1,1,0,0,0,0,0,0,0,0,0,0,844.9514153,2367,0,2367,2367,0,0,0,0,0,0,0,0,0,0,0,32,32,422.4757076,422.4757076,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,235,259,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-47470-22-6,47470,22,6,333482,3,2,0,0,0,0,0,0,0,0,0,0,14.99331298,83370.5,166671.0063,333377,2,333482,166741,235804.5552,333480,2,3,3,0,3,3,0,96,64,8.995987789,5.997325193,0,0,0,0,0,0,0,0,1,1,0,0,0,0,96,3,0,2,0,259,235,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-33497-22-6,33497,22,6,870,1,3,0,0,0,0,0,0,0,0,0,0,4597.701149,290,401.0037406,748,2,0,0,0,0,0,750,375,527.5016588,748,2,0,32,96,1149.425287,3448.275862,0,0,0,0,0,0,0,0,1,1,3,0,0,0,32,1,0,3,0,259,235,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-33497-22-6,22,33497,6,188567,1,2,0,0,0,0,0,0,0,0,0,0,15.90946454,94283.5,133332.7618,188564,3,0,0,0,0,0,3,3,0,3,3,0,32,64,5.303154847,10.60630969,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,235,259,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-23320-8081-6,23320,8081,6,120,2,2,0,0,0,0,0,0,0,0,0,0,33333.33333,40,64.08587988,114,3,3,3,0,3,3,3,3,0,3,3,0,48,40,16666.66667,16666.66667,0,0,0,0,0,0,0,1,0,0,1,0,0,0,48,2,0,2,0,4331,0,0,24,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-51141-80-6,51141,80,6,6640153,12,9,1778,4290,484,0,148.1666667,220.1490542,1073,476.6666667,565.2572423,913.834365,3.16257773,332007.65,1158514.487,5004925,2,1635228,148657.0909,491241.2737,1629801,2,6640031,830003.875,1780752.404,5005031,2,0,400,304,1.807187274,1.355390456,0,1073,275.8181818,421.1053071,177329.6797,0,0,1,0,0,0,288.952381,148.1666667,476.6666667,400,12,1778,9,4290,65535,243,4,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-36947-22-6,36947,22,6,11473390,31,34,2750,4378,648,0,88.70967742,164.0311339,976,128.7647059,292.6053355,621.263637,5.665282885,179271.7188,472454.5264,2416798,1,11473390,382446.3333,794743.372,2918464,1,10987572,332956.7273,620502.6838,2416798,1,0,1008,1104,2.701904145,2.96337874,0,976,108,237.6304824,56468.24615,0,0,1,0,0,1,109.6615385,88.70967742,128.7647059,1008,31,2750,34,4378,29200,247,20,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-51141-80-6,80,51141,6,207,1,1,0,0,0,0,0,0,0,0,0,0,9661.835749,207,0,207,207,0,0,0,0,0,0,0,0,0,0,0,32,32,4830.917874,4830.917874,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,243,64,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-51141-80-6,51141,80,6,2,1,2,0,0,0,0,0,0,0,0,0,0,1500000,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,32,64,500000,1000000,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,64,243,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-60758-22-6,60758,22,6,5583405,25,24,1458,2834,440,0,58.32,118.8464415,976,118.0833333,275.4697043,768.7065509,8.776006756,116320.9375,378873.321,2327050,1,5583405,232641.875,544485.2029,2327050,1,5359276,233012,585707.0646,2625066,1,0,816,784,4.477554467,4.298452289,0,976,85.84,208.7652094,43582.91265,0,0,1,0,0,0,87.59183673,58.32,118.0833333,816,25,1458,24,2834,29200,235,14,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-48097-54449-6,48097,54449,6,139840,4,2,0,0,0,0,0,0,0,0,0,0,42.90617849,27968,62484.69483,139744,2,139840,46613.33333,80732.33152,139835,2,2,2,0,2,2,0,80,40,28.60411899,14.3020595,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80,4,0,2,0,1024,0,0,20,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-60758-22-6,60758,22,6,1066,1,3,0,0,0,0,0,0,0,0,0,0,3752.345216,355.3333333,469.2508213,888,3,0,0,0,0,0,891,445.5,625.7895014,888,3,0,32,96,938.0863039,2814.258912,0,0,0,0,0,0,0,0,1,1,3,0,0,0,32,1,0,3,0,259,235,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-60758-22-6,22,60758,6,221140,1,2,0,0,0,0,0,0,0,0,0,0,13.56606675,110570,156365.351,221137,3,0,0,0,0,0,3,3,0,3,3,0,32,64,4.522022248,9.044044497,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,235,259,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-36947-22-6,36947,22,6,477738,5,2,0,0,0,0,0,0,0,0,0,0,14.65238269,79623,194973.5106,477611,0,477738,119434.5,238867,477735,0,3,3,0,3,3,0,136,64,10.46598763,4.186395053,0,0,0,0,0,0,0,0,1,1,0,0,0,0,136,5,0,2,0,259,247,0,20,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-37228-80-6,37228,80,6,5006025,8,7,1218,2034,609,0,152.25,281.9122204,1017,290.5714286,496.2451871,649.6172113,2.996389351,357573.2143,1337609.36,5004958,2,1067,152.4285714,225.3603464,603,3,5005894,834315.6667,2043239.593,5005061,2,0,272,240,1.59807432,1.39831503,0,1017,203.25,378.5385053,143291.4,0,0,1,0,0,0,216.8,152.25,290.5714286,272,8,1218,7,2034,65535,236,2,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-37228-80-6,80,37228,6,154,1,1,0,0,0,0,0,0,0,0,0,0,12987.01299,154,0,154,154,0,0,0,0,0,0,0,0,0,0,0,32,32,6493.506494,6493.506494,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,236,64,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-37228-80-6,37228,80,6,129,1,2,0,0,0,0,0,0,0,0,0,0,23255.81395,64.5,86.97413409,126,3,0,0,0,0,0,3,3,0,3,3,0,32,64,7751.937984,15503.87597,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,64,236,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-49657-17311-6,49657,17311,6,176687,4,2,0,0,0,0,0,0,0,0,0,0,33.95835574,35337.4,78934.11643,176539,2,176687,58895.66667,102005.9569,176682,2,3,3,0,3,3,0,80,40,22.63890382,11.31945191,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80,4,0,2,0,1024,0,0,20,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-57989-445-6,57989,445,6,185,2,2,0,0,0,0,0,0,0,0,0,0,21621.62162,61.66666667,102.4808925,180,2,2,2,0,2,2,3,3,0,3,3,0,48,40,10810.81081,10810.81081,0,0,0,0,0,0,0,1,0,0,1,0,0,0,48,2,0,2,0,1024,0,0,24,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-51130-22-6,51130,22,6,2794316,21,24,1458,2834,440,0,69.42857143,127.0415568,976,118.0833333,275.4697043,1535.975172,16.10411993,63507.18182,277801.3142,1845935,1,2794316,139715.8,440888.4894,1997791,1,2683124,116657.5652,381291.1058,1845935,1,0,688,784,7.51525597,8.588863965,0,976,93.30434783,216.2059583,46745.01643,0,0,1,0,0,1,95.37777778,69.42857143,118.0833333,688,21,1458,24,2834,14600,235,14,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-51130-22-6,51130,22,6,930,1,3,0,0,0,0,0,0,0,0,0,0,4301.075269,310,435.9552729,809,3,0,0,0,0,0,812,406,569.9280656,809,3,0,32,96,1075.268817,3225.806452,0,0,0,0,0,0,0,0,1,1,3,0,0,0,32,1,0,3,0,145,235,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-51130-22-6,22,51130,6,95515,1,2,0,0,0,0,0,0,0,0,0,0,31.40867927,47757.5,67535.06156,95512,3,0,0,0,0,0,3,3,0,3,3,0,32,64,10.46955976,20.93911951,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,235,145,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-47344-22-6,47344,22,6,2357027,21,24,1426,2834,440,0,67.9047619,126.747349,976,118.0833333,275.4697043,1807.361562,19.09184748,53568.79545,289090.8202,1924455,1,2357027,117851.35,444657.0277,2003577,1,2320085,100873.2609,398541.8524,1924455,1,0,688,784,8.909528826,10.18231866,0,976,92.60869565,216.2091044,46746.37681,0,0,1,0,0,1,94.66666667,67.9047619,118.0833333,688,21,1426,24,2834,29200,235,14,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-57098-22-6,57098,22,6,2170860,21,24,1426,2834,440,0,67.9047619,126.747349,976,118.0833333,275.4697043,1962.355933,20.72911196,49337.72727,259658.9992,1728885,1,2170860,108543,401182.0723,1809060,1,2132749,92728.21739,357878.6978,1728885,1,0,688,784,9.673585584,11.05552638,0,976,92.60869565,216.2091044,46746.37681,0,0,1,0,0,1,94.66666667,67.9047619,118.0833333,688,21,1426,24,2834,29200,235,14,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-47344-22-6,47344,22,6,795,1,3,0,0,0,0,0,0,0,0,0,0,5031.446541,265,319.8077548,621,2,0,0,0,0,0,623,311.5,437.6990976,621,2,0,32,96,1257.861635,3773.584906,0,0,0,0,0,0,0,0,1,1,3,0,0,0,32,1,0,3,0,259,235,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-47344-22-6,22,47344,6,36717,1,2,0,0,0,0,0,0,0,0,0,0,81.70602173,18358.5,25960.01126,36715,2,0,0,0,0,0,2,2,0,2,2,0,32,64,27.23534058,54.47068116,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,235,259,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-57098-22-6,57098,22,6,909,1,3,0,0,0,0,0,0,0,0,0,0,4400.440044,303,437.6105575,805,2,0,0,0,0,0,807,403.5,567.8067453,805,2,0,32,96,1100.110011,3300.330033,0,0,0,0,0,0,0,0,1,1,3,0,0,0,32,1,0,3,0,259,235,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-57098-22-6,22,57098,6,36754,1,2,0,0,0,0,0,0,0,0,0,0,81.62376884,18377,25986.17421,36752,2,0,0,0,0,0,2,2,0,2,2,0,32,64,27.20792295,54.41584589,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,235,259,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-57956-80-6,57956,80,6,4799983,13,8,2368,4290,620,0,182.1538462,284.8466974,1073,536.25,573.2754885,1387.088246,4.375015495,239999.15,983777.1014,4402748,2,4799983,399998.5833,1265648.816,4402748,2,396899,56699.85714,149639.9243,396051,2,0,432,272,2.708342925,1.666672569,0,1073,302.6363636,435.9480687,190050.7186,0,0,1,0,0,0,317.047619,182.1538462,536.25,432,13,2368,8,4290,65535,245,4,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-39974-22-6,39974,22,6,4539506,21,24,1458,2834,440,0,69.42857143,127.0415568,976,118.0833333,275.4697043,945.4773273,9.912972909,103170.5909,388232.5141,2552617,0,4539506,226975.3,623002.5754,2825382,1,4308301,187317.4348,528712.7979,2552617,0,0,688,784,4.626054024,5.286918885,0,976,93.30434783,216.2059583,46745.01643,0,0,1,0,0,1,95.37777778,69.42857143,118.0833333,688,21,1458,24,2834,29200,235,14,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-36167-80-6,36167,80,6,4253302,9,6,1076,2146,538,0,119.5555556,237.2357009,1073,357.6666667,554.0948174,757.5290915,3.526671748,303807.2857,1136441.145,4252254,2,4253302,531662.75,1503345.899,4252254,2,835,167,233.9967948,506,3,0,304,208,2.116003049,1.410668699,0,1073,201.375,385.8078753,148847.7167,0,0,1,0,0,0,214.8,119.5555556,357.6666667,304,9,1076,6,2146,65535,235,2,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-14379-80-6,14379,80,6,5447453,12,9,1882,4290,498,0,156.8333333,232.2509745,1073,476.6666667,565.2572423,1133.006563,3.855012609,272372.65,1118265.933,5004983,2,442470,40224.54545,132642.2783,440155,3,5447310,680913.75,1754012.112,5005077,2,0,400,304,2.202864348,1.652148261,0,1073,280.5454545,423.0279432,178952.6407,0,0,1,0,0,0,293.9047619,156.8333333,476.6666667,400,12,1882,9,4290,65535,243,4,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-14380-80-6,14380,80,6,10383611,5,2,0,0,0,0,0,0,0,0,0,0,0.674139276,1730601.833,4238981.703,10383387,2,10383611,2595902.75,5191656.168,10383387,2,3,3,0,3,3,0,176,80,0.481528054,0.192611222,0,0,0,0,0,0,0,1,0,0,0,0,0,0,176,5,0,2,0,65535,28960,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-14384-80-6,14384,80,6,10136225,5,2,0,0,0,0,0,0,0,0,0,0,0.690592405,1689370.833,4137957.398,10135941,2,10136225,2534056.25,5067923.168,10135941,2,3,3,0,3,3,0,176,80,0.493280289,0.197312116,0,0,0,0,0,0,0,1,0,0,0,0,0,0,176,5,0,2,0,65535,28960,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-47010-80-6,47010,80,6,4311554,9,6,1184,2146,592,0,131.5555556,261.0474627,1073,357.6666667,554.0948174,772.3433361,3.479024036,307968.1429,1151959.855,4310333,2,4311554,538944.25,1523871.193,4310333,2,957,191.4,264.0346568,551,2,0,304,208,2.087414422,1.391609615,0,1073,208.125,392.4733324,154035.3167,0,0,1,0,0,0,222,131.5555556,357.6666667,304,9,1184,6,2146,65535,236,2,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-57956-80-6,57956,80,6,121,1,1,0,0,0,0,0,0,0,0,0,0,16528.92562,121,0,121,121,0,0,0,0,0,0,0,0,0,0,0,32,32,8264.46281,8264.46281,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,64,245,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-57956-80-6,80,57956,6,98,1,2,0,0,0,0,0,0,0,0,0,0,30612.2449,49,65.05382387,95,3,0,0,0,0,0,3,3,0,3,3,0,32,64,10204.08163,20408.16327,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,245,64,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-39974-22-6,39974,22,6,909,1,3,0,0,0,0,0,0,0,0,0,0,4400.440044,303,401.5980578,759,2,0,0,0,0,0,761,380.5,535.2798334,759,2,0,32,96,1100.110011,3300.330033,0,0,0,0,0,0,0,0,1,1,3,0,0,0,32,1,0,3,0,259,235,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-39974-22-6,22,39974,6,231038,1,2,0,0,0,0,0,0,0,0,0,0,12.98487695,115519,163365.7081,231036,2,0,0,0,0,0,2,2,0,2,2,0,32,64,4.328292316,8.656584631,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,235,259,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-36167-80-6,36167,80,6,162,1,1,0,0,0,0,0,0,0,0,0,0,12345.67901,162,0,162,162,0,0,0,0,0,0,0,0,0,0,0,32,32,6172.839506,6172.839506,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,64,235,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-36167-80-6,80,36167,6,64,1,2,0,0,0,0,0,0,0,0,0,0,46875,32,41.01219331,61,3,0,0,0,0,0,3,3,0,3,3,0,32,64,15625,31250,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,235,64,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-47010-80-6,47010,80,6,186,1,1,0,0,0,0,0,0,0,0,0,0,10752.68817,186,0,186,186,0,0,0,0,0,0,0,0,0,0,0,32,32,5376.344086,5376.344086,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,64,236,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-47010-80-6,80,47010,6,96,1,2,0,0,0,0,0,0,0,0,0,0,31250,48,65.05382387,94,2,0,0,0,0,0,2,2,0,2,2,0,32,64,10416.66667,20833.33333,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,236,64,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-14379-80-6,80,14379,6,157,1,1,0,0,0,0,0,0,0,0,0,0,12738.8535,157,0,157,157,0,0,0,0,0,0,0,0,0,0,0,32,32,6369.426752,6369.426752,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,243,64,0,32,0,0,0,0,0,0,0,0,0,3
